0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039216,0.027451,0.011765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011765,0.082353,0.039216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0078431,0.0039216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015686,0.039216,0,0.054902,0.13333,0.10588,0.11373,0.07451,0.058824,0.023529,0.047059,0.070588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0078431,0.0039216,0.015686,0.062745
0,0,0.031373,0.086275,0.043137,0.035294,0.011765,0.05098,0.14902,0.17647,0.16471,0.1451,0.14118,0.10588,0.078431,0.0039216,0,0,0,0.019608,0.0039216,0,0.039216,0.054902,0.07451,0.18039,0.23137,0.22353,0.21961,0.22353,0.23137,0.16863,0.14902,0.082353,0.062745,0.015686,0,0,0,0,0,0,0.0039216,0.023529,0.043137,0.07451,0.1451,0.18039,0.2,0.15686,0.15686,0.22353
0.22353,0.27451,0.28627,0.27451,0.21176,0.12157,0.082353,0.18431,0.32549,0.36471,0.36471,0.35686,0.36471,0.32941,0.27843,0.23922,0.21569,0.21569,0.21176,0.2,0.18039,0.18824,0.22353,0.27843,0.27843,0.31765,0.33725,0.33725,0.38039,0.41569,0.42745,0.40392,0.37255,0.27059,0.19608,0.11765,0.094118,0.14902,0.20392,0.22745,0.27059,0.2549,0.24314,0.2549,0.27059,0.31373,0.35686,0.38431,0.38824,0.36078,0.34902,0.35294
0.41176,0.38431,0.38824,0.36863,0.30588,0.2902,0.3098,0.37255,0.45098,0.49804,0.49412,0.48235,0.47843,0.48235,0.47059,0.40784,0.3451,0.38824,0.44706,0.43529,0.37255,0.33725,0.36863,0.45098,0.49412,0.46667,0.4549,0.47843,0.53725,0.56471,0.55686,0.52941,0.51373,0.47451,0.39216,0.33725,0.32157,0.3451,0.37255,0.39608,0.42353,0.41176,0.39608,0.41176,0.43529,0.46275,0.47843,0.48627,0.45882,0.42353,0.44314,0.46275
0.51373,0.46275,0.44314,0.45098,0.42353,0.4,0.42745,0.49804,0.55686,0.59216,0.58431,0.56078,0.56078,0.58431,0.59216,0.52157,0.44706,0.49804,0.55686,0.53725,0.47843,0.41176,0.45882,0.57255,0.6,0.57255,0.54902,0.56863,0.58431,0.6,0.59608,0.59608,0.58431,0.55686,0.53333,0.53333,0.51765,0.50588,0.48627,0.47451,0.4902,0.54118,0.57647,0.6,0.59608,0.57647,0.56078,0.5451,0.4902,0.46667,0.50588,0.56078
0.53333,0.51765,0.51373,0.57647,0.6,0.56078,0.54902,0.58039,0.60392,0.61176,0.61176,0.6,0.60392,0.63137,0.64314,0.58431,0.53333,0.55686,0.56863,0.56078,0.53725,0.50196,0.56078,0.63922,0.64314,0.6,0.60392,0.63529,0.61961,0.61569,0.6,0.60392,0.57647,0.56863,0.6,0.65098,0.63922,0.60392,0.53725,0.47451,0.50196,0.58039,0.65098,0.67843,0.65882,0.62745,0.61176,0.60392,0.56863,0.54902,0.56863,0.60392
0.52941,0.53333,0.57647,0.67059,0.70588,0.6902,0.67059,0.65882,0.62353,0.59216,0.58824,0.59216,0.60392,0.63529,0.65098,0.62353,0.61961,0.60784,0.55686,0.57255,0.59608,0.58431,0.61176,0.66667,0.6549,0.61569,0.63922,0.66275,0.63922,0.62353,0.62745,0.61176,0.58431,0.59608,0.64706,0.6902,0.67451,0.63922,0.59608,0.55686,0.57255,0.62745,0.6902,0.69412,0.66275,0.64314,0.61961,0.62353,0.60784,0.6,0.60784,0.61961
0.5098,0.55294,0.62353,0.69804,0.73333,0.70196,0.68627,0.70196,0.6902,0.63922,0.6,0.60784,0.63137,0.63922,0.64706,0.63922,0.6549,0.63922,0.59608,0.62353,0.65098,0.63529,0.64706,0.67843,0.66275,0.64314,0.65882,0.6549,0.62745,0.63529,0.63922,0.62353,0.63922,0.66667,0.68627,0.6902,0.68627,0.68627,0.67451,0.63137,0.63529,0.6902,0.71373,0.7098,0.68627,0.65098,0.60784,0.59216,0.57255,0.59608,0.63137,0.62353
0.5451,0.56078,0.62745,0.6902,0.72549,0.70588,0.70196,0.75294,0.75294,0.68235,0.63137,0.61961,0.63922,0.65882,0.6549,0.63922,0.64314,0.64706,0.65098,0.66667,0.68235,0.66275,0.66667,0.67843,0.66275,0.6549,0.68235,0.67451,0.65098,0.66275,0.6549,0.64706,0.67059,0.70588,0.7098,0.67451,0.69412,0.7451,0.74118,0.70196,0.69804,0.72941,0.7451,0.74118,0.72157,0.68627,0.6549,0.61961,0.6,0.60392,0.63922,0.63529
0.59216,0.6,0.6549,0.70196,0.73333,0.72157,0.72549,0.77255,0.77255,0.69804,0.63922,0.63137,0.65098,0.65882,0.64706,0.63922,0.64314,0.65098,0.67843,0.69804,0.70196,0.67059,0.66667,0.68235,0.67843,0.68235,0.69412,0.68627,0.67059,0.68627,0.6902,0.67451,0.67451,0.69804,0.70196,0.67451,0.70196,0.78039,0.77647,0.74902,0.7098,0.71373,0.74902,0.75686,0.72941,0.70196,0.69804,0.66667,0.61961,0.60784,0.63137,0.6549
0.61961,0.62745,0.67059,0.71373,0.7451,0.75294,0.74902,0.76078,0.75294,0.69804,0.65882,0.64314,0.6549,0.65098,0.64706,0.65098,0.64314,0.65098,0.67451,0.70588,0.70588,0.66667,0.66275,0.67843,0.69804,0.73333,0.72157,0.6902,0.68235,0.69804,0.70588,0.68235,0.67059,0.69804,0.71373,0.68627,0.71373,0.78431,0.78824,0.76078,0.73333,0.72941,0.7451,0.75686,0.73333,0.71765,0.70588,0.67843,0.63137,0.61961,0.63137,0.66275
0.63137,0.65098,0.6902,0.72549,0.75294,0.75686,0.73725,0.71373,0.71373,0.71373,0.66275,0.6549,0.66275,0.66275,0.66667,0.67843,0.67843,0.67451,0.68627,0.71765,0.71765,0.68627,0.68235,0.69804,0.71765,0.75294,0.74118,0.7098,0.69412,0.7098,0.71373,0.68235,0.67059,0.7098,0.72157,0.69412,0.70588,0.75294,0.75686,0.7451,0.7451,0.74118,0.74118,0.75294,0.74902,0.72157,0.69412,0.67451,0.6549,0.65098,0.64314,0.66275
0.60392,0.62745,0.67451,0.71765,0.73333,0.73333,0.71373,0.70196,0.71765,0.70196,0.66275,0.67843,0.6902,0.68627,0.69412,0.70588,0.72549,0.72549,0.71765,0.72941,0.73333,0.71765,0.72157,0.72549,0.71373,0.71373,0.71765,0.70588,0.6902,0.70196,0.70196,0.67451,0.67059,0.71765,0.71373,0.69804,0.71765,0.73333,0.72157,0.72549,0.72549,0.72157,0.72549,0.74118,0.75294,0.72941,0.69412,0.66667,0.6549,0.65882,0.65098,0.65882
0.57255,0.61176,0.67451,0.7098,0.72549,0.72941,0.72157,0.71373,0.69412,0.65882,0.64706,0.67059,0.6902,0.69804,0.69804,0.70588,0.73333,0.74902,0.74118,0.73333,0.74118,0.7451,0.74118,0.71373,0.67059,0.63529,0.6549,0.67451,0.67843,0.69412,0.70588,0.6902,0.68235,0.72157,0.7098,0.70588,0.71765,0.71373,0.71373,0.71373,0.69412,0.67059,0.6549,0.68627,0.72941,0.71373,0.67451,0.63137,0.63922,0.66275,0.66275,0.6549
0.58039,0.61569,0.69412,0.72549,0.72157,0.73333,0.74118,0.72157,0.67059,0.61569,0.61569,0.65882,0.68627,0.69412,0.69412,0.71373,0.74118,0.75686,0.74902,0.73725,0.73725,0.7451,0.73333,0.69804,0.64314,0.60392,0.61961,0.64706,0.66667,0.69412,0.71765,0.68627,0.65882,0.7098,0.72157,0.7098,0.70588,0.70196,0.68627,0.67059,0.65882,0.64706,0.62745,0.63922,0.6902,0.68627,0.63529,0.59608,0.61569,0.6549,0.66275,0.65882
0.59608,0.62745,0.70196,0.71765,0.6902,0.71765,0.72549,0.70588,0.65098,0.60392,0.61569,0.65882,0.6902,0.6902,0.69804,0.72157,0.73725,0.73725,0.73333,0.73725,0.7451,0.73725,0.70196,0.67451,0.63137,0.61961,0.62745,0.65882,0.66667,0.70196,0.7098,0.64314,0.59608,0.66667,0.71373,0.7098,0.6902,0.6902,0.67451,0.6549,0.65882,0.66275,0.65098,0.65098,0.66667,0.65882,0.61961,0.58039,0.59608,0.63529,0.63922,0.62353
0.58824,0.6,0.65882,0.66667,0.66275,0.6902,0.70588,0.69804,0.67451,0.63922,0.63922,0.66275,0.69412,0.69804,0.69412,0.69804,0.68627,0.68627,0.70588,0.71765,0.72549,0.7098,0.67059,0.6549,0.6549,0.66275,0.66667,0.66667,0.66275,0.69804,0.70196,0.60392,0.54902,0.61961,0.66667,0.67843,0.67451,0.67843,0.66667,0.66275,0.68235,0.68627,0.68235,0.66667,0.67451,0.66275,0.61569,0.56863,0.57255,0.61569,0.60784,0.59608
0.56471,0.56078,0.6,0.62745,0.64706,0.68235,0.69412,0.68235,0.68627,0.68235,0.6549,0.65098,0.67843,0.68627,0.68627,0.67451,0.66275,0.65882,0.68235,0.70196,0.6902,0.66667,0.64314,0.65882,0.67451,0.68627,0.6902,0.68627,0.6902,0.71373,0.71373,0.62745,0.56863,0.6,0.63529,0.64706,0.6549,0.66275,0.65882,0.65882,0.68627,0.69412,0.69412,0.68235,0.68627,0.66275,0.60784,0.5451,0.54118,0.6,0.62353,0.62353
0.54902,0.54118,0.56078,0.59608,0.61569,0.65098,0.6549,0.64314,0.64706,0.6549,0.63922,0.63922,0.66667,0.68235,0.67843,0.67843,0.67451,0.68235,0.6902,0.69412,0.66667,0.61961,0.60784,0.64706,0.66667,0.66275,0.66275,0.67843,0.6902,0.72157,0.72549,0.65882,0.61176,0.61176,0.63137,0.63529,0.64706,0.65098,0.65098,0.63922,0.67059,0.6902,0.68627,0.67451,0.67843,0.65098,0.6,0.52941,0.52941,0.58431,0.62745,0.63529
0.52549,0.51373,0.52549,0.55294,0.56863,0.58431,0.6,0.61176,0.60784,0.62745,0.62745,0.63922,0.66667,0.67451,0.66275,0.67059,0.67843,0.69412,0.69804,0.69412,0.65882,0.61176,0.61176,0.64706,0.65098,0.64314,0.64706,0.67843,0.69412,0.70196,0.69804,0.65882,0.62353,0.62745,0.64314,0.63922,0.64706,0.66275,0.6549,0.65882,0.67451,0.68627,0.67059,0.66275,0.65882,0.64314,0.59608,0.5451,0.54902,0.58431,0.61176,0.60784
0.54118,0.52941,0.52941,0.56471,0.58039,0.58431,0.60784,0.63137,0.63922,0.65098,0.64706,0.64706,0.67843,0.68235,0.66275,0.66275,0.66275,0.66667,0.67843,0.67843,0.66275,0.62745,0.65098,0.67059,0.66667,0.66275,0.67451,0.69804,0.71373,0.69804,0.66667,0.63922,0.62745,0.64706,0.66275,0.67059,0.68235,0.68235,0.66275,0.67059,0.68627,0.68235,0.65882,0.65098,0.64314,0.63137,0.60392,0.58431,0.6,0.62353,0.63529,0.63137
0.58824,0.57255,0.57255,0.6,0.63137,0.64706,0.66275,0.67059,0.68627,0.68627,0.67451,0.67059,0.69804,0.69804,0.68627,0.67451,0.66667,0.6549,0.6549,0.66667,0.65882,0.65882,0.69804,0.7098,0.69804,0.69412,0.70588,0.72157,0.72941,0.70196,0.66667,0.63922,0.63922,0.66275,0.68235,0.69412,0.70588,0.70588,0.69804,0.70196,0.7098,0.70196,0.67451,0.67451,0.6549,0.64706,0.62745,0.61961,0.64314,0.67059,0.67059,0.66667
0.63529,0.62353,0.62353,0.64314,0.67451,0.70588,0.71765,0.71765,0.72549,0.71765,0.69412,0.69804,0.71765,0.7098,0.69412,0.68235,0.68235,0.67843,0.67059,0.67843,0.68627,0.70588,0.73333,0.73725,0.72941,0.72549,0.74118,0.74902,0.73725,0.69804,0.66667,0.65882,0.65882,0.67843,0.69412,0.7098,0.72157,0.72157,0.72157,0.72941,0.73725,0.73333,0.70196,0.69804,0.6902,0.67843,0.65882,0.65098,0.66667,0.68235,0.67843,0.6902
0.65882,0.65882,0.65882,0.66667,0.68627,0.73333,0.74902,0.75294,0.75686,0.74118,0.72549,0.71765,0.72941,0.73333,0.71765,0.69412,0.6902,0.69412,0.68235,0.69412,0.70588,0.73725,0.76078,0.75294,0.73725,0.73725,0.75686,0.75294,0.72549,0.69412,0.67843,0.67843,0.68627,0.69804,0.7098,0.72549,0.73333,0.72941,0.73333,0.74902,0.75686,0.75294,0.73333,0.71765,0.71373,0.70588,0.67843,0.67843,0.69804,0.7098,0.69804,0.70588
0.67451,0.66275,0.65882,0.66275,0.68627,0.74118,0.75686,0.76471,0.76471,0.76078,0.7451,0.7451,0.7451,0.7451,0.73333,0.7098,0.69804,0.7098,0.70588,0.70196,0.72157,0.75686,0.76471,0.7451,0.74118,0.74902,0.77647,0.76471,0.73333,0.7098,0.70196,0.70196,0.70588,0.71765,0.73333,0.74902,0.7451,0.74118,0.7451,0.75686,0.77255,0.76863,0.75686,0.74118,0.73725,0.72941,0.70196,0.69804,0.71373,0.7098,0.70196,0.71765
0.6902,0.67059,0.66275,0.65882,0.69804,0.74902,0.77255,0.77647,0.77255,0.76471,0.75294,0.75294,0.75686,0.76078,0.75686,0.72941,0.72157,0.73333,0.72157,0.7098,0.72941,0.76471,0.76078,0.74118,0.74902,0.76078,0.78039,0.77255,0.7451,0.73725,0.72549,0.7098,0.70588,0.71765,0.7451,0.76863,0.76863,0.75686,0.76471,0.77255,0.78039,0.78431,0.77255,0.75686,0.75686,0.74118,0.70588,0.69804,0.71373,0.71373,0.70196,0.71765
0.70196,0.68235,0.66275,0.66275,0.70588,0.75294,0.77647,0.78039,0.77647,0.77255,0.76078,0.76078,0.76863,0.76863,0.76471,0.74118,0.73725,0.73725,0.73333,0.72157,0.74118,0.76863,0.76863,0.74902,0.75294,0.76078,0.77647,0.76863,0.75294,0.74902,0.74118,0.72157,0.72157,0.72941,0.75294,0.77647,0.78039,0.76863,0.77647,0.78431,0.78431,0.77647,0.76863,0.76471,0.76471,0.7451,0.7098,0.6902,0.7098,0.71373,0.70196,0.71765
0.70588,0.67843,0.65882,0.66275,0.70588,0.75294,0.77647,0.77255,0.76471,0.77255,0.75686,0.75294,0.77255,0.77647,0.76471,0.74118,0.72941,0.72941,0.73333,0.72941,0.75294,0.77255,0.77647,0.76078,0.75686,0.76471,0.76863,0.76078,0.75294,0.75294,0.75294,0.73333,0.72157,0.73333,0.75686,0.78431,0.77647,0.77255,0.78431,0.78431,0.77647,0.76078,0.74902,0.74902,0.76078,0.75294,0.72157,0.70196,0.70588,0.70588,0.69804,0.71373
0.70196,0.67843,0.65098,0.65882,0.70196,0.74902,0.76863,0.75294,0.7451,0.76078,0.75294,0.75686,0.77255,0.77255,0.76863,0.73725,0.71373,0.70588,0.71373,0.73333,0.75686,0.77647,0.78039,0.76471,0.74902,0.75686,0.76078,0.75686,0.74902,0.7451,0.7451,0.72941,0.71765,0.72157,0.75294,0.78431,0.76863,0.76078,0.76863,0.77647,0.77255,0.74902,0.72549,0.73333,0.75294,0.74902,0.71373,0.69412,0.69412,0.69804,0.69804,0.71765
0.69804,0.66667,0.6549,0.66275,0.69804,0.73725,0.75686,0.74118,0.73725,0.76471,0.77255,0.76471,0.76471,0.76078,0.75294,0.71765,0.6902,0.68627,0.70588,0.73333,0.76078,0.77647,0.76863,0.76078,0.75294,0.75686,0.76078,0.75686,0.74902,0.74118,0.73333,0.72549,0.70588,0.71373,0.75294,0.77647,0.76078,0.75294,0.74902,0.75686,0.75686,0.73725,0.72941,0.73333,0.74118,0.73725,0.69804,0.68235,0.68235,0.6902,0.69804,0.7098
0.69412,0.65882,0.64314,0.66667,0.69804,0.72941,0.75686,0.74118,0.7451,0.77647,0.78431,0.76078,0.74902,0.74902,0.73333,0.70588,0.67451,0.67451,0.69804,0.72549,0.75294,0.76863,0.76471,0.75294,0.75686,0.75294,0.75294,0.7451,0.72549,0.71765,0.71765,0.69804,0.68235,0.69804,0.73725,0.76471,0.75686,0.75294,0.74902,0.74902,0.74118,0.73333,0.73725,0.73725,0.73333,0.7098,0.67451,0.6549,0.67059,0.68627,0.68627,0.69412
0.66275,0.63529,0.63529,0.6549,0.68235,0.72549,0.74902,0.72549,0.73333,0.76078,0.76471,0.7451,0.72549,0.72157,0.71373,0.69412,0.67451,0.67059,0.69412,0.72549,0.73725,0.73725,0.74118,0.73725,0.74118,0.73725,0.74118,0.72157,0.70588,0.6902,0.68235,0.66275,0.6549,0.67059,0.71373,0.7451,0.7451,0.74118,0.73725,0.72941,0.71765,0.72549,0.73725,0.73725,0.72157,0.69804,0.65882,0.63529,0.64314,0.66667,0.65882,0.66275
0.62745,0.61569,0.59608,0.61176,0.64706,0.68627,0.70196,0.68627,0.70196,0.73333,0.72157,0.70588,0.69804,0.69412,0.6902,0.67843,0.66667,0.6549,0.66275,0.6902,0.70588,0.7098,0.69804,0.70588,0.7098,0.7098,0.7098,0.6902,0.67451,0.65882,0.65882,0.62745,0.61961,0.63922,0.67843,0.69804,0.7098,0.71765,0.72941,0.70196,0.67059,0.67451,0.70588,0.71373,0.70196,0.67451,0.63922,0.60784,0.60784,0.63529,0.62745,0.62353
0.60784,0.58824,0.54902,0.5451,0.58431,0.63137,0.63922,0.63529,0.65098,0.68235,0.68235,0.66667,0.6549,0.65098,0.63922,0.64314,0.63137,0.61176,0.61569,0.62353,0.63137,0.64706,0.65098,0.6549,0.6549,0.65098,0.65098,0.63137,0.62353,0.61961,0.60392,0.58431,0.58039,0.60392,0.63529,0.65098,0.6549,0.67843,0.6902,0.64314,0.59608,0.59608,0.63137,0.65098,0.64706,0.62745,0.58039,0.53333,0.55294,0.59216,0.57647,0.56471
0.5451,0.52157,0.48235,0.48235,0.53333,0.56863,0.57647,0.57647,0.58824,0.62353,0.63137,0.60784,0.58824,0.56471,0.53725,0.53333,0.54118,0.52941,0.52941,0.5451,0.56471,0.57255,0.56471,0.56863,0.56863,0.56471,0.57255,0.55294,0.52941,0.53725,0.51765,0.51373,0.52941,0.55294,0.57255,0.56471,0.56471,0.59216,0.6,0.55686,0.51373,0.51765,0.54118,0.55686,0.56078,0.55686,0.52157,0.47843,0.51373,0.53725,0.52549,0.52941
0.42353,0.38431,0.36471,0.38824,0.46667,0.49412,0.48235,0.47059,0.48627,0.51765,0.54902,0.53333,0.5098,0.47451,0.43137,0.39608,0.41176,0.42745,0.41569,0.43529,0.4902,0.5098,0.49412,0.47059,0.4549,0.4549,0.45882,0.43922,0.40784,0.41176,0.40784,0.41569,0.45098,0.46667,0.47451,0.44706,0.44314,0.47451,0.48235,0.4549,0.42745,0.44706,0.46275,0.46275,0.48235,0.48235,0.44314,0.40784,0.4549,0.46667,0.45098,0.43922
0.2902,0.24314,0.21961,0.27059,0.34118,0.35686,0.32549,0.3098,0.33333,0.35294,0.38431,0.4,0.37647,0.34118,0.31373,0.26667,0.29804,0.34118,0.32549,0.36078,0.45098,0.4549,0.43922,0.43137,0.40392,0.38039,0.34902,0.32549,0.30588,0.29412,0.28235,0.30588,0.36078,0.38039,0.37647,0.33333,0.32941,0.35686,0.35294,0.34118,0.34902,0.36471,0.37255,0.36078,0.36471,0.34902,0.32157,0.31765,0.36863,0.37255,0.33725,0.28235
0.21961,0.18431,0.16863,0.22745,0.26275,0.23137,0.12941,0.12157,0.18039,0.21176,0.22353,0.26275,0.26667,0.24706,0.22745,0.18431,0.23922,0.28235,0.25098,0.25882,0.32941,0.33725,0.32157,0.3451,0.29412,0.27843,0.27451,0.21569,0.16471,0.15294,0.13725,0.17647,0.25098,0.26667,0.25098,0.20392,0.20784,0.21176,0.21176,0.22745,0.24706,0.25882,0.27059,0.24706,0.21961,0.21569,0.20392,0.23137,0.26275,0.2549,0.18431,0.10196
0.18431,0.16471,0.17255,0.21176,0.21176,0.16863,0.066667,0.011765,0.058824,0.027451,0.039216,0.12157,0.16078,0.16471,0.12157,0.1098,0.16471,0.19216,0.14118,0.12941,0.19216,0.2,0.18824,0.20392,0.16078,0.22745,0.24706,0.18039,0.066667,0.027451,0,0.047059,0.11373,0.12157,0.082353,0.043137,0.05098,0.062745,0.094118,0.1451,0.14902,0.14902,0.14902,0.13333,0.11765,0.10196,0.11765,0.1451,0.15686,0.15294,0.10196,0.031373
0.090196,0.090196,0.066667,0.082353,0.086275,0.0078431,0,0,0,0,0,0.0039216,0.023529,0.019608,0.011765,0,0,0.062745,0.05098,0.027451,0,0.043137,0.07451,0.070588,0.070588,0.2,0.22353,0.15686,0.043137,0,0,0,0.031373,0.047059,0.0078431,0,0,0.027451,0.039216,0.066667,0.094118,0.10196,0.086275,0.094118,0.10588,0.12549,0.10196,0.070588,0.090196,0.082353,0.047059,0
0.015686,0.0039216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047059,0.14118,0.14902,0.082353,0.011765,0,0,0,0,0,0,0,0,0,0,0.027451,0.039216,0.062745,0.086275,0.10588,0.11765,0.11765,0.07451,0.0078431,0.0078431,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058824,0.062745,0.011765,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027451,0.05098,0.086275,0.094118,0.062745,0.0078431,0,0,0,0,0
